"Filename","Path","Lifetime Authors","Lifetime Changes","Line Count","Coverage Percentage","Id",""
"props.js","/home/marczinusd/dev/vue/src/core/util/props.js","12","38","242","100","50fb427d-c0d2-45f1-97c3-44fd5cd089e6",""
"lang.js","/home/marczinusd/dev/vue/src/core/util/lang.js","5","14","46","100","bd3f3540-e373-404d-9485-81ee986c01b2",""
"next-tick.js","/home/marczinusd/dev/vue/src/core/util/next-tick.js","5","9","110","100","5b623591-b4df-4ddc-ba49-dfa5a5acff92",""
"debug.js","/home/marczinusd/dev/vue/src/core/util/debug.js","6","23","100","100","975fa22b-b97d-4453-9d42-f85c6d3b1450",""
"options.js","/home/marczinusd/dev/vue/src/core/util/options.js","17","53","468","100","f571f44e-b809-4920-866a-488cbe43b588",""
"keep-alive.js","/home/marczinusd/dev/vue/src/core/components/keep-alive.js","4","31","124","100","f31e73cf-4fc0-460e-a831-a1c0cd1243f8",""
"index.js","/home/marczinusd/dev/vue/src/core/components/index.js","1","2","5","100","56e8bd5a-b1c2-441b-afca-8fa7c9f63a2d",""
"extend.js","/home/marczinusd/dev/vue/src/core/global-api/extend.js","4","18","95","100","a64d9518-bd39-42fd-9b96-360edc81b988",""
"index.js","/home/marczinusd/dev/vue/src/core/global-api/index.js","1","13","69","100","4a2742a6-52bf-46bd-b15c-250122c0a9f9",""
"assets.js","/home/marczinusd/dev/vue/src/core/global-api/assets.js","1","10","34","100","a59949bb-3242-4866-a07b-ccb2c00fc107",""
"mixin.js","/home/marczinusd/dev/vue/src/core/global-api/mixin.js","2","9","10","100","10528788-e863-4f96-a41c-35bc1ed472a1",""
"use.js","/home/marczinusd/dev/vue/src/core/global-api/use.js","4","10","23","100","dcdcb233-6cd9-44ff-879c-e094cc1c9568",""
"entry-server-renderer.js","/home/marczinusd/dev/vue/src/platforms/web/entry-server-renderer.js","1","3","27","-1","c7a8e692-b070-43f0-998f-27c46d4bb95f",""
"entry-compiler.js","/home/marczinusd/dev/vue/src/platforms/web/entry-compiler.js","1","4","6","-1","d0ced26b-db61-4ac5-8da7-7971d2c968e5",""
"index.js","/home/marczinusd/dev/vue/src/core/instance/index.js","4","9","23","100","ecab156c-5ab6-4e97-a62a-f1e0621c6851",""
"v-for.js","/home/marczinusd/dev/vue/src/platforms/weex/compiler/modules/recycle-list/v-for.js","2","9","33","-1","cc8cd943-c3b8-4cff-b75c-ab6d22cf80b1",""
